,core,degree,h,influence,u
3288,1,3,2,1.04,1729
3289,2,2,1,1.04,1777
3290,2,3,2,1.04,1779
3291,1,4,2,1.04,7064
3292,3,3,3,1.04,8663
3293,3,3,1,1.04,1809
3294,2,4,3,1.04,5021
3295,3,4,4,1.04,3515
3296,2,3,1,1.04,1880
3297,1,3,1,1.04,5328
3298,1,4,1,1.04,8728
3299,1,4,1,1.04,2545
3300,3,3,1,1.04,7923
3301,3,3,3,1.04,1497
3302,3,4,4,1.04,758
3303,3,3,3,1.04,2272
3304,3,3,3,1.04,1876
3305,2,3,2,1.04,6700
3306,4,4,4,1.04,8884
3307,2,4,2,1.04,4448
3308,2,4,3,1.04,2466
3309,3,4,4,1.04,4832
3310,2,4,2,1.04,5653
3311,3,3,3,1.04,8011
3312,2,4,3,1.04,8994
3313,4,5,1,1.04,6137
3314,3,3,1,1.04,4527
3315,1,2,1,1.04,2543
3316,3,3,3,1.04,2974
3317,1,3,2,1.04,2600
3318,2,4,3,1.04,6199
3319,2,4,1,1.04,6161
3320,2,4,1,1.04,3944
3321,3,4,1,1.04,4751
3322,1,4,2,1.04,6821
3323,2,4,1,1.04,1020
3324,2,4,1,1.04,7710
3325,1,4,1,1.04,232
3326,2,4,1,1.04,5922
3327,3,4,3,1.04,237
3328,2,4,3,1.04,5725
3329,2,4,1,1.04,3121
3330,3,3,1,1.04,3162
3331,1,5,1,1.04,3511
3332,1,2,1,1.04,1326
3333,2,4,1,1.04,5123
3334,2,4,1,1.04,3571
3335,2,3,1,1.039,2815
3336,2,2,1,1.039,3953
3337,2,4,2,1.039,5966
3338,6,6,1,1.039,8307
3339,2,3,1,1.039,8361
3340,2,3,2,1.039,9953
3341,2,3,1,1.039,6965
3342,3,4,1,1.039,5378
3343,1,3,1,1.039,4577
3344,2,4,1,1.039,7803
3345,2,4,2,1.039,8403
3346,2,3,1,1.039,3740
3347,2,4,2,1.039,3575
3348,2,3,1,1.039,7008
3349,3,5,4,1.039,584
3350,2,4,3,1.039,7823
3351,3,3,1,1.039,2033
3352,1,4,2,1.039,2700
3353,3,3,3,1.039,5056
3354,2,4,1,1.039,1584
3355,2,3,1,1.039,5114
3356,3,3,3,1.039,8504
3357,1,5,2,1.039,8506
3358,3,4,3,1.039,1565
3359,2,3,1,1.039,7402
3360,2,3,1,1.039,7857
3361,2,4,1,1.039,8564
3362,1,1,1,1.039,6249
3363,1,2,1,1.039,6419
3364,1,1,1,1.039,8589
3365,3,3,1,1.039,2572
3366,2,2,1,1.039,8614
3367,1,3,1,1.039,3136
3368,2,4,2,1.039,6580
3369,2,5,1,1.039,2767
3370,2,4,1,1.039,1782
3371,2,3,1,1.039,857
3372,2,4,1,1.039,7404
3373,2,3,2,1.039,944
3374,3,3,3,1.039,3079
3375,2,4,1,1.039,2744
3376,2,3,1,1.039,6319
3377,1,4,1,1.039,3793
3378,1,2,1,1.039,3674
3379,1,3,2,1.039,8833
3380,2,3,1,1.039,2791
3381,2,3,2,1.039,4495
3382,2,4,1,1.039,5572
3383,3,3,3,1.039,4524
3384,4,4,4,1.039,7200
3385,4,5,1,1.039,831
3386,4,4,4,1.039,3414
3387,3,4,1,1.039,8921
3388,2,4,1,1.039,2484
3389,3,4,4,1.039,5593
3390,1,2,1,1.039,21
3391,3,4,3,1.039,4594
3392,1,1,1,1.039,5986
3393,2,4,3,1.039,9056
3394,2,3,1,1.039,386
3395,3,4,1,1.039,5044
3396,2,2,2,1.039,6547
3397,4,5,1,1.039,2755
3398,3,3,1,1.039,4538
3399,3,4,1,1.039,2913
3400,4,4,1,1.039,6494
3401,3,3,1,1.039,2679
3402,3,3,3,1.039,3856
3403,4,5,1,1.039,5761
3404,3,4,3,1.039,2802
3405,1,3,1,1.039,9305
3406,4,4,1,1.039,4093
3407,2,3,3,1.039,7199
3408,2,3,2,1.039,3031
3409,2,3,3,1.039,5069
3410,1,3,1,1.039,1060
3411,2,5,3,1.039,8190
3412,4,4,4,1.039,7542
3413,2,3,2,1.039,6553
3414,3,3,1,1.039,3335
3415,1,4,2,1.039,113
3416,4,5,4,1.038,4116
3417,2,3,1,1.038,6614
3418,1,4,2,1.038,1285
3419,2,4,1,1.038,1871
3420,3,3,1,1.038,1305
3421,3,4,3,1.038,2056
3422,2,3,1,1.038,4357
3423,3,3,1,1.038,531
3424,2,3,1,1.038,4389
3425,2,4,3,1.038,5984
3426,2,3,1,1.038,5571
3427,3,4,3,1.038,6592
3428,3,4,1,1.038,3458
3429,1,3,1,1.038,8412
3430,2,3,1,1.038,2919
3431,2,2,1,1.038,10176
3432,4,4,4,1.038,7041
3433,3,3,1,1.038,5703
3434,3,4,3,1.038,2298
3435,3,3,1,1.038,1590
3436,3,4,1,1.038,703
3437,2,2,1,1.038,5855
3438,2,3,2,1.038,6252
3439,3,3,3,1.038,8632
3440,2,4,1,1.038,8647
3441,2,2,1,1.038,7224
3442,3,4,3,1.038,1835
3443,2,4,3,1.038,3520
3444,2,3,1,1.038,5665
3445,3,3,1,1.038,1897
3446,3,3,3,1.038,7920
3447,2,3,1,1.038,2012
3448,2,3,1,1.038,2467
3449,2,3,2,1.038,1990
3450,1,3,2,1.038,1997
3451,3,3,1,1.038,8809
3452,2,3,2,1.038,4657
3453,2,3,1,1.038,4563
3454,3,4,1,1.038,6074
3455,2,4,3,1.038,7964
3456,2,3,2,1.038,8885
3457,4,4,4,1.038,785
3458,2,3,2,1.038,4183
3459,3,4,4,1.038,828
3460,2,4,1,1.038,7370
3461,3,5,3,1.038,2872
3462,3,4,3,1.038,3074
3463,3,3,3,1.038,8039
3464,2,4,1,1.038,2530
3465,2,4,1,1.038,4719
3466,2,3,1,1.038,6711
3467,2,4,2,1.038,4522
3468,1,2,1,1.038,3763
3469,2,3,1,1.038,5097
3470,2,3,1,1.038,991
3471,2,2,2,1.038,9274
3472,3,3,3,1.038,6173
3473,3,3,1,1.038,9349
3474,3,4,1,1.038,5199
3475,2,3,1,1.038,447
3476,4,4,4,1.038,242
3477,2,2,1,1.038,9475
3478,1,4,1,1.038,4349
3479,3,3,1,1.038,6698
3480,1,3,1,1.038,8243
3481,1,3,2,1.038,563
3482,1,3,1,1.037,5903
3483,1,3,1,1.037,12
3484,2,3,2,1.037,3820
3485,2,3,2,1.037,6382
3486,4,4,1,1.037,4265
3487,1,3,1,1.037,4643
3488,2,3,2,1.037,4202
3489,2,3,1,1.037,1408
3490,3,3,1,1.037,529
3491,1,2,1,1.037,290
3492,2,4,2,1.037,4378
3493,3,5,4,1.037,8372
3494,3,3,3,1.037,5132
3495,4,4,4,1.037,298
3496,2,3,2,1.037,4749
3497,1,1,1,1.037,10524
3498,3,4,1,1.037,6196
3499,2,3,1,1.037,581
3500,1,3,1,1.037,5318
3501,2,4,3,1.037,585
3502,2,4,1,1.037,7024
3503,2,4,1,1.037,5113
3504,1,3,2,1.037,4481
3505,3,3,1,1.037,312
3506,3,3,1,1.037,6674
3507,3,4,3,1.037,8524
3508,4,4,1,1.037,3970
3509,3,3,1,1.037,1638
3510,2,2,1,1.037,6224
3511,1,4,1,1.037,4606
3512,2,4,3,1.037,148
3513,4,4,4,1.037,8633
3514,2,4,2,1.037,3701
3515,3,3,3,1.037,1873
3516,3,3,3,1.037,8725
3517,3,3,1,1.037,3964
3518,2,3,1,1.037,1784
3519,2,3,2,1.037,8780
3520,1,3,1,1.037,2000
3521,3,5,1,1.037,5601
3522,3,3,3,1.037,8850
3523,3,3,3,1.037,365
3524,3,3,1,1.037,2134
3525,2,3,1,1.037,4376
3526,3,3,1,1.037,2183
3527,3,3,1,1.037,4684
3528,4,4,4,1.037,7995
3529,2,3,2,1.037,802
3530,2,3,1,1.037,2386
3531,1,3,1,1.037,6948
3532,5,5,1,1.037,2653
3533,4,4,4,1.037,4641
3534,2,3,1,1.037,4209
3535,3,4,3,1.037,9044
3536,3,3,3,1.037,6446
3537,1,2,1,1.037,9073
3538,3,4,1,1.037,9075
3539,1,4,1,1.037,8040
3540,2,3,2,1.037,5813
3541,2,3,2,1.037,888
3542,1,3,1,1.037,2944
3543,1,4,1,1.037,2493
3544,3,3,1,1.037,2569
3545,2,3,1,1.037,2397
3546,3,3,1,1.037,9135
3547,1,2,2,1.037,8069
3548,3,4,4,1.037,6116
3549,2,4,3,1.037,2692
3550,3,3,1,1.037,6722
3551,2,3,3,1.037,4729
3552,1,3,1,1.037,2948
3553,3,3,3,1.037,431
3554,3,3,1,1.037,4843
3555,4,4,4,1.037,5743
3556,3,3,1,1.037,4569
3557,1,2,1,1.037,3768
3558,1,1,1,1.037,8238
3559,1,4,1,1.037,9562
3560,2,3,2,1.037,1160
3561,3,5,1,1.037,5975
3562,1,2,1,1.037,3721
3563,2,3,1,1.037,9645
3564,2,4,1,1.036,6088
3565,1,4,1,1.036,3799
3566,2,4,1,1.036,6211
3567,3,3,1,1.036,4716
3568,2,3,2,1.036,3901
3569,3,4,1,1.036,5586
3570,2,3,3,1.036,8296
3571,3,4,1,1.036,4483
3572,2,4,2,1.036,3457
3573,3,3,3,1.036,507
3574,2,3,2,1.036,5080
3575,2,3,1,1.036,4099
3576,2,4,2,1.036,2803
3577,1,4,1,1.036,7081
3578,3,3,1,1.036,8335
3579,2,3,1,1.036,4991
3580,2,2,1,1.036,4252
3581,2,2,1,1.036,1329
3582,3,3,3,1.036,7449
3583,1,1,1,1.036,539
3584,1,4,1,1.036,6469
3585,1,3,2,1.036,8383
3586,1,3,1,1.036,4073
3587,2,3,1,1.036,2350
3588,2,3,1,1.036,10051
3589,3,4,3,1.036,6733
3590,2,2,1,1.036,5521
3591,2,3,1,1.036,4805
3592,3,4,3,1.036,6267
3593,2,3,1,1.036,4040
3594,2,3,3,1.036,1448
3595,1,2,1,1.036,8454
3596,2,3,3,1.036,6219
3597,2,4,2,1.036,6530
3598,2,4,1,1.036,8456
3599,1,4,2,1.036,8465
3600,3,3,1,1.036,7143
3601,4,4,1,1.036,311
3602,2,3,3,1.036,8496
3603,2,3,2,1.036,10271
3604,3,3,3,1.036,8505
3605,2,3,1,1.036,3070
3606,3,3,1,1.036,6354
3607,3,3,1,1.036,6331
3608,1,4,1,1.036,8534
3609,2,3,1,1.036,7613
3610,4,4,4,1.036,1759
3611,1,2,1,1.036,7015
3612,2,3,1,1.036,1762
3613,1,3,1,1.036,5759
3614,2,3,2,1.036,72
3615,3,4,4,1.036,2794
3616,2,4,1,1.036,3369
3617,3,4,1,1.036,6371
3618,3,3,3,1.036,8692
3619,3,3,1,1.036,5873
3620,3,3,3,1.036,1854
3621,2,3,1,1.036,8736
3622,2,3,1,1.036,2490
3623,2,4,1,1.036,5895
3624,2,5,1,1.036,7363
3625,1,3,1,1.036,3305
3626,3,3,3,1.036,3708
3627,2,4,1,1.036,5014
3628,2,4,2,1.036,2099
3629,1,2,1,1.036,84
3630,3,3,3,1.036,7662
3631,2,3,3,1.036,7969
3632,2,3,3,1.036,7007
3633,2,2,1,1.036,3695
3634,4,4,1,1.036,5067
3635,4,4,4,1.036,2201
3636,1,2,1,1.036,2229
3637,2,3,1,1.036,4294
3638,2,3,1,1.036,9048
3639,2,3,1,1.036,6288
3640,2,2,1,1.036,1439
3641,5,6,5,1.036,2312
3642,1,3,1,1.036,4730
3643,3,3,3,1.036,2714
3644,2,3,1,1.036,8071
3645,3,3,1,1.036,8080
3646,4,4,1,1.036,2719
3647,3,3,3,1.036,6379
3648,3,3,3,1.036,9202
3649,2,3,1,1.036,850
3650,3,3,1,1.036,5424
3651,3,3,3,1.036,6342
3652,2,3,1,1.036,4403
3653,2,3,2,1.036,974
3654,2,3,1,1.036,3017
3655,2,3,2,1.036,1553
3656,1,4,1,1.036,4139
3657,2,4,1,1.036,3103
3658,2,3,1,1.036,6082
3659,3,3,3,1.036,7540
3660,2,3,1,1.036,5315
3661,3,4,1,1.036,7730
3662,2,3,1,1.036,3308
3663,3,3,1,1.036,6258
3664,1,3,1,1.036,1805
3665,3,3,1,1.036,4909
3666,2,4,2,1.036,3372
3667,2,3,1,1.036,3401
3668,1,4,2,1.036,7741
3669,1,2,1,1.036,7202
3670,2,3,3,1.036,3544
3671,3,3,1,1.036,3561
3672,2,3,3,1.036,1174
3673,2,3,1,1.036,3241
3674,4,4,4,1.035,6507
3675,2,3,1,1.035,3883
3676,2,3,1,1.035,5700
3677,3,3,1,1.035,2030
3678,1,2,2,1.035,6694
3679,2,3,1,1.035,4796
3680,3,3,3,1.035,3212
3681,2,3,1,1.035,1245
3682,1,3,1,1.035,9786
3683,3,3,1,1.035,5262
3684,2,4,2,1.035,4725
3685,3,4,1,1.035,7231
3686,2,2,2,1.035,6393
3687,3,3,3,1.035,4441
3688,2,3,1,1.035,1352
3689,1,2,1,1.035,5574
3690,2,2,1,1.035,6538
3691,2,3,1,1.035,9979
3692,2,3,1,1.035,10006
3693,2,3,3,1.035,4150
3694,2,3,2,1.035,7396
3695,2,3,3,1.035,1394
3696,3,3,1,1.035,7813
3697,1,3,1,1.035,5213
3698,3,3,1,1.035,5297
3699,2,4,1,1.035,6731
3700,2,3,1,1.035,7602
3701,2,3,1,1.035,5500
3702,2,3,2,1.035,65
3703,2,3,1,1.035,10265
3704,3,4,3,1.035,6822
3705,3,3,3,1.035,1597
3706,3,3,3,1.035,3678
3707,3,3,3,1.035,7174
3708,1,3,1,1.035,5143
3709,2,4,1,1.035,6783
3710,3,3,3,1.035,4498
3711,2,3,1,1.035,2268
3712,2,3,3,1.035,6131
3713,2,4,1,1.035,1344
3714,3,4,1,1.035,1963
3715,2,3,1,1.035,1437
3716,3,4,3,1.035,1853
3717,2,3,1,1.035,2708
3718,2,4,3,1.035,6304
3719,2,3,3,1.035,8796
3720,1,2,1,1.035,753
3721,1,3,1,1.035,2089
3722,2,2,1,1.035,8867
3723,3,3,3,1.035,2479
3724,3,3,3,1.035,7252
3725,1,3,1,1.035,7979
3726,2,2,1,1.035,7985
3727,1,2,1,1.035,4728
3728,2,4,3,1.035,5255
3729,2,4,1,1.035,5368
3730,2,3,1,1.035,4259
3731,2,3,2,1.035,9009
3732,2,3,2,1.035,4542
3733,2,3,1,1.035,7182
3734,3,5,3,1.035,9078
3735,3,3,3,1.035,7685
3736,3,3,3,1.035,391
3737,2,3,3,1.035,196
3738,3,5,3,1.035,9941
3739,2,3,1,1.035,2754
3740,3,5,1,1.035,2586
3741,2,3,1,1.035,4884
3742,1,3,1,1.035,2609
3743,2,3,1,1.035,5309
3744,2,4,1,1.035,7428
3745,2,4,1,1.035,4586
3746,2,3,3,1.035,9167
3747,2,3,1,1.035,9192
3748,1,3,2,1.035,9205
3749,1,3,2,1.035,2745
3750,3,3,3,1.035,6569
3751,3,4,4,1.035,5545
3752,3,3,3,1.035,1013
3753,3,3,3,1.035,5928
3754,2,3,1,1.035,8126
3755,2,3,1,1.035,9364
3756,1,4,1,1.035,9385
3757,2,3,1,1.035,6444
3758,3,4,1,1.035,7374
3759,2,3,2,1.035,3164
3760,4,4,4,1.035,5955
3761,2,3,1,1.035,7727
3762,4,4,4,1.035,4478
3763,1,2,1,1.035,7438
3764,3,3,1,1.035,473
3765,1,1,1,1.034,4488
3766,3,4,3,1.034,7237
3767,2,3,1,1.034,3998
3768,3,4,1,1.034,9768
3769,2,2,2,1.034,519
3770,2,2,2,1.034,1300
3771,3,3,1,1.034,9894
3772,2,3,3,1.034,7787
3773,2,2,1,1.034,4083
3774,3,4,1,1.034,6865
3775,2,4,3,1.034,6240
3776,2,3,1,1.034,2241
3777,3,3,1,1.034,8369
3778,3,3,1,1.034,4885
3779,3,3,1,1.034,4573
3780,3,4,1,1.034,8394
3781,2,2,1,1.034,4599
3782,2,4,1,1.034,8398
3783,2,2,1,1.034,6157
3784,1,2,1,1.034,10041
3785,3,3,1,1.034,1395
3786,3,4,1,1.034,3586
3787,2,2,1,1.034,5546
3788,2,3,1,1.034,6850
3789,3,4,1,1.034,8467
3790,2,2,1,1.034,5915
3791,2,3,1,1.034,5408
3792,1,3,1,1.034,5409
3793,3,3,3,1.034,5762
3794,3,3,1,1.034,8510
3795,2,2,1,1.034,3743
3796,2,3,2,1.034,6574
3797,2,3,2,1.034,8579
3798,2,2,1,1.034,5181
3799,2,3,1,1.034,8634
3800,2,4,1,1.034,6713
3801,2,3,3,1.034,152
3802,3,4,4,1.034,4430
3803,3,3,3,1.034,2297
3804,3,3,1,1.034,6073
3805,1,3,1,1.034,1882
3806,2,3,1,1.034,4536
3807,1,3,1,1.034,724
3808,2,3,2,1.034,731
3809,1,3,1,1.034,2010
3810,2,3,1,1.034,8871
3811,3,3,3,1.034,2121
3812,4,4,4,1.034,2140
3813,2,4,2,1.034,5260
3814,2,3,1,1.034,7505
3815,3,3,1,1.034,4460
3816,3,3,3,1.034,826
3817,3,3,3,1.034,2782
3818,3,3,1,1.034,9051
3819,3,4,3,1.034,3193
3820,2,3,1,1.034,8028
3821,2,3,1,1.034,5388
3822,2,3,2,1.034,9058
3823,3,3,1,1.034,4746
3824,2,2,1,1.034,4161
3825,1,3,1,1.034,5535
3826,2,3,2,1.034,7432
3827,2,3,1,1.034,1585
3828,3,4,4,1.034,4
3829,2,4,2,1.034,3690
3830,3,3,1,1.034,5258
3831,3,3,3,1.034,5753
3832,2,2,2,1.034,9343
3833,2,3,1,1.034,2842
3834,2,3,1,1.034,5734
3835,2,3,1,1.034,441
3836,2,2,1,1.034,3123
3837,2,2,1,1.034,3149
3838,2,2,1,1.034,7042
3839,2,3,1,1.034,8183
3840,2,3,1,1.034,5639
3841,3,3,1,1.034,2832
3842,1,3,1,1.034,6586
3843,3,3,1,1.034,2310
3844,1,2,1,1.034,1117
3845,4,4,1,1.034,6184
3846,2,2,1,1.034,6002
3847,2,3,1,1.033,3732
3848,2,2,2,1.033,6734
3849,2,4,1,1.033,4988
3850,2,3,3,1.033,4557
3851,2,3,1,1.033,7278
3852,1,3,1,1.033,7250
3853,1,1,1,1.033,4297
3854,3,3,1,1.033,4326
3855,2,2,1,1.033,8370
3856,3,3,3,1.033,4104
3857,2,3,1,1.033,4591
3858,2,3,1,1.033,8390
3859,3,4,4,1.033,1386
3860,2,2,2,1.033,10441
3861,2,2,1,1.033,8410
3862,2,3,2,1.033,4833
3863,3,3,3,1.033,573
3864,1,2,1,1.033,6178
3865,3,3,1,1.033,1474
3866,2,3,2,1.033,2195
3867,2,2,1,1.033,5951
3868,1,1,1,1.033,5461
3869,1,2,1,1.033,5479
3870,1,3,1,1.033,10374
3871,2,2,1,1.033,3068
3872,2,2,1,1.033,8567
3873,2,2,1,1.033,7863
3874,1,1,1,1.033,8590
3875,1,3,1,1.033,1716
3876,1,3,2,1.033,6648
3877,3,3,1,1.033,646
3878,3,3,3,1.033,6148
3879,3,3,3,1.033,3165
3880,2,3,3,1.033,7905
3881,2,2,1,1.033,7907
3882,2,3,1,1.033,1916
3883,1,2,1,1.033,4670
3884,2,3,1,1.033,5259
3885,1,3,1,1.033,5458
3886,1,3,1,1.033,7167
3887,2,3,1,1.033,2551
3888,2,3,1,1.033,4031
3889,2,3,1,1.033,173
3890,1,3,1,1.033,8839
3891,1,3,1,1.033,8920
3892,3,3,1,1.033,2206
3893,2,2,1,1.033,8949
3894,2,2,1,1.033,371
3895,2,3,2,1.033,2415
3896,2,3,1,1.033,921
3897,4,4,1,1.033,5060
3898,1,3,2,1.033,3392
3899,2,2,1,1.033,4208
3900,2,2,1,1.033,409
3901,2,3,3,1.033,2693
3902,3,4,1,1.033,3270
3903,2,3,1,1.033,3635
3904,2,3,1,1.033,6017
3905,2,3,1,1.033,8092
3906,2,3,1,1.033,9237
3907,3,3,3,1.033,103
3908,2,2,2,1.033,983
3909,1,3,1,1.033,984
3910,2,3,1,1.033,9318
3911,2,3,1,1.033,9353
3912,3,3,3,1.033,3039
3913,2,4,1,1.033,3052
3914,2,3,1,1.033,5613
3915,2,3,3,1.033,3197
3916,1,3,1,1.033,7030
3917,1,3,1,1.033,2482
3918,1,3,1,1.033,9408
3919,3,3,1,1.033,4060
3920,1,3,2,1.033,4720
3921,2,3,2,1.033,5040
3922,1,3,1,1.033,2363
3923,2,2,1,1.033,8198
3924,2,3,1,1.033,50
3925,1,1,1,1.033,8234
3926,1,3,2,1.033,6919
3927,2,2,1,1.032,5373
3928,2,4,1,1.032,3382
3929,2,3,1,1.032,3269
3930,2,2,1,1.032,5042
3931,2,2,1,1.032,3867
3932,2,3,1,1.032,1229
3933,1,2,1,1.032,1230
3934,2,3,1,1.032,5850
3935,2,2,2,1.032,9769
3936,1,4,1,1.032,6261
3937,2,2,1,1.032,4276
3938,2,3,1,1.032,5541
3939,2,3,2,1.032,548
3940,2,3,3,1.032,9992
3941,2,3,3,1.032,4267
3942,2,2,1,1.032,10029
3943,2,3,3,1.032,10075
3944,2,2,1,1.032,2269
3945,3,3,1,1.032,10111
3946,1,2,1,1.032,5170
3947,2,2,1,1.032,5974
3948,4,4,1,1.032,3502
3949,1,2,2,1.032,1546
3950,1,2,1,1.032,4620
3951,3,4,1,1.032,3397
3952,1,3,1,1.032,3118
3953,3,4,1,1.032,4138
3954,1,2,1,1.032,5888
3955,2,2,1,1.032,5936
3956,2,2,2,1.032,8541
3957,3,3,1,1.032,7290
3958,2,2,1,1.032,7862
3959,2,2,1,1.032,10535
3960,2,3,1,1.032,7163
3961,2,2,1,1.032,6746
3962,2,2,2,1.032,5971
3963,2,2,1,1.032,7881
3964,1,4,2,1.032,658
3965,3,3,1,1.032,1815
3966,2,3,1,1.032,8684
3967,1,2,1,1.032,1832
3968,3,3,3,1.032,4675
3969,3,3,3,1.032,7634
3970,2,3,1,1.032,3541
3971,1,3,2,1.032,5043
3972,2,3,3,1.032,7487
3973,3,3,1,1.032,3355
3974,1,3,2,1.032,1962
3975,2,2,2,1.032,5026
3976,3,3,1,1.032,168
3977,1,3,2,1.032,2182
3978,2,2,1,1.032,2021
3979,2,3,1,1.032,7316
3980,3,3,3,1.032,2477
3981,1,4,2,1.032,8829
3982,1,2,1,1.032,8869
3983,1,2,1,1.032,4325
3984,2,3,2,1.032,9006
3985,2,4,2,1.032,9040
3986,3,3,1,1.032,2464
3987,3,3,1,1.032,6076
3988,2,3,1,1.032,8046
3989,2,3,1,1.032,6050
3990,4,4,1,1.032,4179
3991,3,4,3,1.032,8066
3992,2,2,1,1.032,6439
3993,2,4,1,1.032,2727
3994,3,4,3,1.032,4793
3995,3,3,1,1.032,2807
3996,2,2,1,1.032,419
3997,3,3,3,1.032,8103
3998,2,3,1,1.032,1048
3999,2,2,1,1.032,5735
4000,3,3,1,1.032,2784
4001,2,3,2,1.032,2956
4002,2,3,2,1.032,231
4003,2,3,1,1.032,3023
4004,2,3,1,1.032,9377
4005,3,4,3,1.032,7178
4006,3,3,3,1.032,1925
4007,1,3,1,1.032,1253
4008,3,4,1,1.032,3389
4009,2,2,2,1.032,8606
4010,4,4,4,1.032,7108
4011,2,3,3,1.032,1097
4012,3,3,1,1.032,8200
4013,2,3,2,1.032,9493
4014,1,3,1,1.032,8211
4015,2,3,1,1.032,7175
4016,1,3,1,1.032,7440
4017,1,2,1,1.032,1150
4018,3,3,1,1.032,4797
4019,1,3,1,1.032,9584
4020,2,3,2,1.032,3595
4021,2,3,1,1.032,9629
4022,1,3,2,1.032,5116
4023,2,3,1,1.032,5767
4024,1,3,2,1.031,1208
4025,2,2,1,1.031,3811
4026,2,2,1,1.031,2957
4027,2,2,1,1.031,3662
4028,2,4,1,1.031,9727
4029,1,3,1,1.031,6353
4030,2,3,2,1.031,7577
4031,4,4,4,1.031,4154
4032,2,3,2,1.031,1690
4033,2,3,1,1.031,7775
4034,2,2,1,1.031,4300
4035,2,2,1,1.031,6160
4036,3,3,3,1.031,6666
4037,3,3,1,1.031,7267
4038,1,2,1,1.031,7794
4039,2,3,1,1.031,3071
4040,3,3,1,1.031,1389
4041,2,3,2,1.031,1459
4042,1,2,1,1.031,6626
4043,3,3,1,1.031,1418
4044,3,3,3,1.031,568
4045,2,2,1,1.031,6163
4046,3,3,1,1.031,7457
4047,2,3,1,1.031,2902
4048,2,3,1,1.031,1591
4049,2,2,2,1.031,10160
4050,2,3,1,1.031,1480
4051,2,3,2,1.031,8497
4052,2,3,1,1.031,7172
4053,2,2,2,1.031,316
4054,2,2,1,1.031,3367
4055,1,3,1,1.031,7838
4056,1,1,1,1.031,5645
4057,1,3,2,1.031,7848
4058,3,3,3,1.031,6460
4059,2,2,1,1.031,8621
4060,1,1,1,1.031,10590
4061,3,3,3,1.031,8636
4062,2,3,1,1.031,7475
4063,3,3,3,1.031,8691
4064,3,3,3,1.031,8727
4065,3,4,1,1.031,4891
4066,2,3,1,1.031,77
4067,2,4,3,1.031,6242
4068,2,2,2,1.031,3606
4069,2,3,3,1.031,725
4070,2,3,2,1.031,8807
4071,1,3,1,1.031,5658
4072,3,3,3,1.031,2038
4073,3,3,1,1.031,2049
4074,2,2,1,1.031,5141
4075,2,3,1,1.031,7954
4076,2,3,2,1.031,5229
4077,1,2,1,1.031,8891
4078,2,3,1,1.031,91
4079,2,3,2,1.031,8943
4080,2,2,1,1.031,8955
4081,1,2,1,1.031,2293
4082,2,3,2,1.031,4191
4083,2,3,1,1.031,2381
4084,2,4,1,1.031,9045
4085,3,3,3,1.031,9046
4086,3,3,3,1.031,5104
4087,1,3,2,1.031,8037
4088,1,3,1,1.031,7427
4089,2,2,2,1.031,894
4090,1,2,1,1.031,924
4091,3,3,1,1.031,4723
4092,1,2,2,1.031,411
4093,2,3,2,1.031,1244
4094,3,3,1,1.031,7695
4095,2,3,1,1.031,6370
4096,2,3,2,1.031,4648
4097,2,4,1,1.031,8096
4098,2,4,3,1.031,3428
4099,2,3,2,1.031,5840
4100,3,3,3,1.031,2337
4101,2,3,1,1.031,4434
4102,3,3,1,1.031,895
4103,2,3,1,1.031,3043
4104,1,4,1,1.031,3060
4105,1,3,1,1.031,5566
4106,2,2,2,1.031,1704
4107,2,2,1,1.031,7538
4108,2,2,1,1.031,1520
4109,2,2,1,1.031,1062
4110,2,3,1,1.031,1092
4111,2,2,1,1.031,3302
4112,2,2,1,1.031,3384
4113,1,3,1,1.031,9520
4114,2,3,1,1.031,3413
4115,1,4,1,1.031,1210
4116,1,2,2,1.031,251
4117,2,3,1,1.031,9536
4118,2,3,2,1.031,3444
4119,1,1,1,1.031,3473
4120,2,4,2,1.031,4101
4121,3,3,1,1.031,9573
4122,2,2,1,1.031,9574
4123,1,2,1,1.031,3509
4124,2,3,1,1.031,7558
4125,1,3,1,1.031,9621
4126,1,2,1,1.031,3872
4127,1,2,2,1.031,1183
4128,1,2,2,1.031,4514
4129,2,3,2,1.03,1207
4130,2,2,2,1.03,9657
4131,1,3,2,1.03,4236
4132,3,3,1,1.03,2880
4133,1,3,1,1.03,6599
4134,1,1,1,1.03,3778
4135,2,3,3,1.03,486
4136,2,2,1,1.03,3892
4137,2,2,1,1.03,7238
4138,2,3,1,1.03,4049
4139,3,3,3,1.03,3852
4140,2,2,2,1.03,280
4141,3,3,1,1.03,6595
4142,2,3,1,1.03,3462
4143,1,3,1,1.03,4164
4144,2,2,1,1.03,7354
4145,2,2,2,1.03,8330
4146,2,3,1,1.03,7773
4147,2,3,1,1.03,1312
4148,2,3,3,1.03,9893
4149,2,2,1,1.03,5370
4150,1,2,1,1.03,5281
4151,2,3,1,1.03,9939
4152,2,2,1,1.03,6603
4153,2,2,2,1.03,9984
4154,2,3,2,1.03,7592
4155,2,3,1,1.03,6059
4156,1,3,2,1.03,5216
4157,1,2,1,1.03,1400
4158,3,4,3,1.03,7026
4159,3,3,1,1.03,6295
4160,1,2,1,1.03,4764
4161,1,2,1,1.03,10105
4162,1,3,1,1.03,6649
4163,1,3,1,1.03,8461
4164,2,3,1,1.03,891
4165,1,1,1,1.03,10189
4166,3,3,1,1.03,5872
